video_id,title,channel_name,channel_id,source_query,source_group,dataset_sources,channel_handle,published_time,view_count_text,description_snippet,video_url,query_hits,keywords,description,view_count,publish_date,upload_date,category,owner_handle
vNUiF-stTdo,resumen de noticias,INFOM TV,UCYaCfDw7q5l_S1UHjdfzODQ,@MunicipalidaddeGuatemala-1551,topic,youtube_target_channels.csv,/@tvinfomguatemala,hace 10 meses,23 vistas,"infom #LaCasaDeLasMunicipalidades - INFOM, #EMPAGUA y la Agencia de Cooperación de Japón firman convenio para ...",https://www.youtube.com/watch?v=vNUiF-stTdo,"[""@MunicipalidaddeGuatemala-1551""]",[],"#infom #LaCasaDeLasMunicipalidades 

- INFOM, #EMPAGUA  y la Agencia de Cooperación de Japón firman convenio para fortalecer el sistema hídrico de la Ciudad de Guatemala.

-Impulsan procesos para llevar agua potable a comunidades de Sololá .

-Inauguración oficial del Puente Ixtacapa

#INFOM #AguaParaTodos #GestiónComunitaria #CooperaciónJapónGuatemala #TransformaciónTerritorial @MunicipalidaddeGuatemala-1551​",23,2025-10-11T20:01:57-07:00,2025-10-11T20:01:57-07:00,News & Politics,/@tvinfomguatemala
vp9MPfDG6AE,"Comunicado – COVIAL / Ministerio de Comunicaciones, Infraestructura y Vivienda",Noti7,UCVpSRoZgngfSL03Nlbjtq9A,Ministerio de Comunicaciones Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@Noti7Guatemala,hace 6 días,260 vistas,Paso quedará cerrado en ambos sentidos de medianoche a 2:00 a.m. del miércoles 26 de agosto; recomiendan rutas alternas.,https://www.youtube.com/watch?v=vp9MPfDG6AE,"[""Ministerio de Comunicaciones Guatemala""]","[""Actualidad"", ""Aguilar Batres"", ""COVIAL"", ""Chapín TV Televisiete"", ""Cierre vial"", ""Guatemala"", ""Ministerio de Comunicaciones"", ""Noti7 Estelar"", ""Noticias"", ""Puente Periférico"", ""Noti7"", ""información"", ""noticias""]",Paso quedará cerrado en ambos sentidos de medianoche a 2:00 a.m. del miércoles 26 de agosto; recomiendan rutas alternas.,260,2026-08-24T22:00:25-07:00,2026-08-24T22:00:25-07:00,News & Politics,/@Noti7Guatemala
vqcF9RFMOLQ,"Ciudad de Guatemala, el mejor lugar para vivir",Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv | youtube_target_channels.csv,/@MunicipalidaddeGuatemala-1551,hace 3 meses,215 vistas,"Una ciudad que crece día a día, impulsando oportunidades.",https://www.youtube.com/watch?v=vqcF9RFMOLQ,"[""Municipalidad de Guatemala""]","[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir""]","Una ciudad que crece día a día, impulsando oportunidades.",215,2026-05-15T14:15:07-07:00,2026-05-15T14:15:07-07:00,News & Politics,/@MunicipalidaddeGuatemala-1551
w57G_5jsqtU,Tráfico intenso por regreso a clases del sector público extiende horas pico en el área metropolitana,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,guatemala trafico,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@PrensaLibreOficial,hace 6 meses,625 vistas,"Con el retorno del sector público a las aulas, la movilidad vehicular en el área metropolitana se ha visto seriamente afectada, ...",https://www.youtube.com/watch?v=w57G_5jsqtU,"[""guatemala trafico""]","[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""tráfico Guatemala"", ""movilidad vehicular"", ""regreso a clases"", ""congestionamiento vial"", ""horas pico"", ""tránsito metropolitano"", ""autoridades de tránsito"", ""Guatemala traffic"", ""back to school traffic"", ""urban congestion"", ""rush hour traffic"", ""traffic advisory""]","Con el retorno del sector público a las aulas, la movilidad vehicular en el área metropolitana se ha visto seriamente afectada, advirtieron autoridades de tránsito.
Se estima que las horas pico se prolonguen entre 45 minutos y una hora adicional, por lo que se recomienda a los conductores planificar sus traslados y salir con mayor anticipación.

Lea más en:
https://www.prensalibre.com/guatemala/comunitario/ciclo-escolar-donde-se-complico-mas-el-transito-y-que-recomienda-la-pmt-para-evitar-retrasos/
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt",625,2026-02-02T20:00:54-08:00,2026-02-02T20:00:54-08:00,News & Politics,/@PrensaLibreOficial
wS6yC3yOAeA,Noticiero El Informativo. Nuestra semana de resultados.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,topic,youtube_lab_targets.csv | youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 1 día,"1,381 vistas",Noticiero El Informativo. Nuestra semana de resultados.,https://www.youtube.com/watch?v=wS6yC3yOAeA,"[""Gobierno de la República de Guatemala""]",[],Noticiero El Informativo. Nuestra semana de resultados.,1383,2026-08-31T08:21:52-07:00,2026-08-31T08:21:52-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
wVncmfsugww,"Spot Rendición de Cuentas, tercer cuatrimestre 2023 - 1",CIV -Ministerio de Comunicaciones,UCAutgrPkiLhZxTB-Ujje1fw,Ministerio de Comunicaciones Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@CIV_Guatemala,hace 2 años,15 vistas,"Spot de la rendición de cuentas del tercer cuatrimestre del 2023 por parte del Ing. Carlos Figueroa, Viceministro de ...",https://www.youtube.com/watch?v=wVncmfsugww,"[""Ministerio de Comunicaciones Guatemala""]",[],"Spot de la rendición de cuentas del tercer cuatrimestre del 2023 por parte del Ing. Carlos Figueroa, Viceministro de Infraestructura del CIV",15,2024-01-11T15:38:44-08:00,2024-01-11T15:38:44-08:00,People & Blogs,/@CIV_Guatemala
wYZPaJdVuhE,#LaCharla ¿Quién dirigirá el sistema portuario y qué decisiones debe tomar primero?,Guatevisión,UCDaIW3kDab95q7iCSeVAnbQ,@quorumgt,topic,youtube_target_channels.csv,/@guatevision_oficial,hace 10 horas,202 vistas,Para abordar la implementación y funcionamiento de la Ley General del Sistema Portuario nos acompaña: Carmen María ...,https://www.youtube.com/watch?v=wYZPaJdVuhE,"[""@quorumgt""]","[""guatevisión"", ""guatemala""]","Para abordar la implementación y funcionamiento de la Ley General del Sistema Portuario nos acompaña: Carmen María Torrebiarte, Presidenta Ejecutiva de Cutrigua, José Lemus Guzmán, Presidente de Junta Directiva de la Empresa Portuaria Quetzal y Lisardo Bolaños, Coordinador Técnico de Guatemala No se Detiene.

----------------------
¡No olvide suscribirse a nuestro canal! ➡️ https://goo.gl/fJkf35

🔔Más información🔔

Página oficial ▶️https://guatevision.com
Facebook ▶️https://facebook.com/GuatevisionOficial
Twitter ▶️https://twitter.com/Guatevision_tv
Instagram ▶️https://instagram.com/guatevision_tv",202,2026-09-01T07:00:07-07:00,2026-09-01T07:00:07-07:00,News & Politics,/@guatevision_oficial
wm1f52Mvzag,Gloria Álvarez: ¿Podría ser la próxima presidenta de Guatemala?,Jorge Ramos,UCN5tcDI7z6vN9s3p3n_JtoQ,guatemala politica,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@jorgeramos-asiveolascosas,hace 1 año,"31,357 vistas","En este segmento de Así veo las cosas conversamos con la guatemalteca Gloria Álvarez, una de las voces más influyentes de ...",https://www.youtube.com/watch?v=wm1f52Mvzag,"[""guatemala politica""]",[],"En este segmento de Así veo las cosas conversamos con la guatemalteca Gloria Álvarez, una de las voces más influyentes de América Latina, sobre su visión de país y los retos del sistema político en Guatemala. Gloria explica por qué las candidaturas independientes no están permitidas en su país, los obstáculos de los partidos tradicionales y si estaría dispuesta a competir por la presidencia.

Hablamos también de temas clave como la corrupción, el rol de las mujeres en la política, la defensa de la libertad, los derechos individuales y cómo la polarización afecta a Guatemala y a la región.

Una conversación desde Nueva York que profundiza en el presente y futuro de Guatemala.

#Guatemala #GloriaÁlvarez #AsíVeoLasCosas #Política #Centroamérica #JorgeRamos

Substack
jorgeramosnews.substack.com
TikTok
tiktok.com/@_asiveolascosas
Facebook
facebook.com/jorgeramos.asiveolascosas
Instagram
instagram.com/jorgeramosnews
X
x.com/_asiveolascosas
Web
jorgeramos.com

Jorge Ramos es inmigrante y periodista independiente, considerado una de las figuras más influyentes del periodismo en español por su estilo directo y sin concesiones. Desde su espacio en redes sociales, ayuda a sus seguidores a a navegar por un mundo complejo, incierto y cambiante, donde los ciudadanos necesitan información y análisis de fuentes confiables. Es autor de 15 libros y una voz líder en temas como inmigración, política y representación latina.",31357,2025-07-31T22:27:56-07:00,2025-07-31T22:27:56-07:00,News & Politics,/@jorgeramos-asiveolascosas
wpYwX-bGoz0,CIV prioriza proyectos con potencial para generar desarrollo en Guatemala,CIV -Ministerio de Comunicaciones,UCAutgrPkiLhZxTB-Ujje1fw,Ministerio de Comunicaciones Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@CIV_Guatemala,hace 5 años,468 vistas,"El Ministro de Comunicaciones, Javier Maldonado, informó en conferencia de prensa, que el Ministerio de Comunicaciones, ...",https://www.youtube.com/watch?v=wpYwX-bGoz0,"[""Ministerio de Comunicaciones Guatemala""]",[],"El Ministro de Comunicaciones, Javier Maldonado, informó en conferencia de prensa, que el Ministerio de Comunicaciones, Infraestructura y Vivienda -CIV-, está priorizando los proyectos que tienen potencial para generar empleo, inversión y desarrollo en Guatemala.",468,2021-07-19T13:14:32-07:00,2021-07-19T13:14:32-07:00,People & Blogs,/@CIV_Guatemala
x9TPnjUeuoo,VIDEO INSTITUCIONAL PROVIAL,CIV -Ministerio de Comunicaciones,UCAutgrPkiLhZxTB-Ujje1fw,Provial Guatemala,official_gov,youtube_guatemala_lab.csv,/@CIV_Guatemala,hace 5 años,"2,250 vistas",,https://www.youtube.com/watch?v=x9TPnjUeuoo,"[""Provial Guatemala""]",[],,2250,2020-12-18T09:48:36-08:00,2020-12-18T09:48:36-08:00,People & Blogs,/@CIV_Guatemala
xEcC_aMDhAk,MINGOB y COPADEH avanzan en la protección de personas defensoras de DDHH,Ministerio de Gobernación,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernacion Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@mingobguate,hace 3 días,15 vistas,"Ministerio de Gobernación, Comunicación Social, Audiovisuales.",https://www.youtube.com/watch?v=xEcC_aMDhAk,"[""Ministerio de Gobernacion Guatemala""]","[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales",17,2026-08-28T09:33:31-07:00,2026-08-28T09:33:31-07:00,News & Politics,/@mingobguate
xQgP0n8hVSI,"Primero te usan, y cuando ya no les sirves te desechan.",Ministerio de Gobernación,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernacion Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@mingobguate,hace 7 días,28 vistas,"Ministerio de Gobernación, Comunicación Social, Audiovisuales.",https://www.youtube.com/watch?v=xQgP0n8hVSI,"[""Ministerio de Gobernacion Guatemala""]","[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales",28,2026-08-24T08:51:45-07:00,2026-08-24T08:51:45-07:00,News & Politics,/@mingobguate
x_CB0ZRLQTA,Ricardo Quiñónez paga con nuestros impuestos netcenter,AlcaldexAccidente,UCaFyLdpZa60tkGfjOsznHSg,@quorumgt,topic,quorum_extra.csv | youtube_target_channels.csv,/@AlcaldexAccidente,hace 3 a,"29,419 vistas",De esta manera Ricardo Quiñónez esta inflando sus números en redes sociales. El medio @QuorumGt evidenció la sucia ...,https://www.youtube.com/watch?v=x_CB0ZRLQTA,"[""@quorumgt""]",[],"De esta manera Ricardo Quiñónez esta inflando sus números en redes sociales. El medio @QuorumGt evidenció la sucia estrategia del alcalde que llego por accidente a ese puesto
#notetoca #alcaldia #chistes #corrupción #eleccionesgenerales #guatemala #malchiste #muniguate #parati #shortsvideo #shots #shortsfeed #shortsyoutube #shortsviral #shorts_video #viralvideo #viralshort #viralshort",29419,2023-04-17T12:13:14-07:00,2023-04-17T12:13:14-07:00,People & Blogs,/@AlcaldexAccidente
y8XMbMxMF8E,"Gracias a la inteligencia, coordinación y firmeza, se dió un duro golpe al crimen organizado",Ministerio de Gobernación,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernacion Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@mingobguate,hace 4 días,84 vistas,"Ministerio de Gobernación, Comunicación Social, Audiovisuales.",https://www.youtube.com/watch?v=y8XMbMxMF8E,"[""Ministerio de Gobernacion Guatemala""]","[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales",84,2026-08-27T07:49:10-07:00,2026-08-27T07:49:10-07:00,News & Politics,/@mingobguate
yCmBtmOm6nw,“¿DÓNDE ESTÁN?”: GOBIERNO IMPULSA MECANISMO PARA BUSCAR A DESAPARECIDOS DEL CONFLICTO ARMADO,IDocumenta,UCgItjn_ZWFWcv1MlpKIkqgQ,@GobiernodelaRepublicadeGuatema,topic,youtube_target_channels.csv,/@iDocumenta,hace 2 meses,6 vistas,El presidente Bernardo Arévalo anunció el lanzamiento del Mecanismo de Búsqueda Humanitaria de Personas Desaparecidas ...,https://www.youtube.com/watch?v=yCmBtmOm6nw,"[""@GobiernodelaRepublicadeGuatema""]",[],"El presidente Bernardo Arévalo anunció el lanzamiento del Mecanismo de Búsqueda Humanitaria de Personas Desaparecidas durante el Conflicto Armado Interno en Guatemala 2026-2036 (MEBHU).
Durante la presentación, el mandatario destacó que esta iniciativa busca dar respuesta a miles de familias que aún desconocen el paradero de sus seres queridos desaparecidos durante el conflicto armado interno.
@GobiernodelaRepublicadeGuatema 
#noticias #nacionales #bienestar #serviciosocial #politica #búsqueda #like #comenta #comparte #siguenos",6,2026-06-19T21:23:06-07:00,2026-06-19T21:23:06-07:00,News & Politics,/@iDocumenta
yLZS3JiEBg8,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt/videos,channel,quorum_channel.csv | quorum_complete.csv | youtube_guatemala_plus.csv,/@quorumgt,,,🔍 En Guatemala tenemos un mercado no tan “libre” que digamos.   💸 Unas pocas empresas dominan las diferentes industrias y en algunos sectores no hay una competencia real que favorezca al consumidor.  🎥 Hoy estrenamos #La,https://www.youtube.com/watch?v=yLZS3JiEBg8,"[""@quorumgt/videos""]",[],"🔍 En Guatemala tenemos un mercado no tan “libre” que digamos. 

💸 Unas pocas empresas dominan las diferentes industrias y en algunos sectores no hay una competencia real que favorezca al consumidor.

🎥 Hoy estrenamos #LasMañasDelMercado para hablar de la industria alimenticia y la necesidad de una #LeyDeCompetencia.",1954,2024-05-09T19:15:12-07:00,2024-05-09T19:15:12-07:00,News & Politics,/@quorumgt
zfJlUXRSaCU,Brief Political History of Guatemala,Crónica Panamericana,UCo1g4EQqLwMO9RqEv1rCUpQ,guatemala politica,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@cronicapanamericana,hace 5 años,"53,547 vistas",Este video explora los fundamentos de la historia y la política guatemaltecas para explicar por qué la historia de Guatemala ...,https://www.youtube.com/watch?v=zfJlUXRSaCU,"[""guatemala politica""]",[],"This video explores the basics of Guatemalan history and politics to explain why it is that Guatemala's history has been one of trauma and upheaval, why its moments of hope like the Guatemalan Revolution failed and why its democracy remains fragile. It begins with the Maya and Spanish colonization and ends with the disaster of the Jimmy Morales Presidency. It covers the decades of guerrilla warfare and the 1954 coup under Castillo Armas.",53547,2021-03-12T20:15:46-08:00,2021-03-12T20:15:46-08:00,People & Blogs,/@cronicapanamericana
zweosulrwA8,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt,topic,quorum_channel.csv | quorum_complete.csv | quorum_extra.csv | target_small_listing.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_lab_targets_small.csv | youtube_target_channels.csv,/@quorumgt,hace 2 m,52 vistas,Edén por Salud es una organización sin fines de lucro de Antigua Guatemala que crea empleo accesible e inclusivo para ...,https://www.youtube.com/watch?v=zweosulrwA8,"[""@quorumgt""]",[],"Edén por Salud es una organización sin fines de lucro de Antigua Guatemala que crea empleo accesible e inclusivo para personas adultas con discapacidad, quienes elaboran productos de bienestar con aceites esenciales orgánicos e ingredientes naturales y locales. 

En este episodio de Super contamos cómo, a través de su trabajo, sus emprendedores ganan autonomía y construyen un futuro mejor para sí mismos y sus comunidades.

Super es una serie documental de @quorumgt que documenta iniciativas guatemaltecas de impacto social. Cada episodio presenta una iniciativa que está generando cambios reales en su comunidad.

¿Conoces una iniciativa guatemalteca que deberíamos documentar? Déjala en los comentarios.

🔗 Conoce más sobre Edén por Salud: https://www.edenporsalud.org

Síguenos para no perderte los próximos episodios.
#SuperGT #Guatemala #ImpactoSocial #Inclusión #Antigua",52,2026-06-21T16:35:36-07:00,2026-06-21T16:35:36-07:00,Nonprofits & Activism,/@quorumgt
zyA0BpEYcQU,Discusión entre conductor y jefe de la PMT,Nuestro Mundo,UC_Lj2naQPP8vmyDu-AEOo-w,PMT Guatemala,official_gov,youtube_guatemala_lab.csv,/@NuestroMundoGuatemala,hace 10 años,"55,349 vistas",La inconformidad de un vecino debido a la imposición de multas de tránsito en su contra lo llevó a enfrentarse verbalmente con ...,https://www.youtube.com/watch?v=zyA0BpEYcQU,"[""PMT Guatemala""]","[""noti7"", ""canal7"", ""chapintv"", ""guatemala"", ""televi7""]",La inconformidad de un vecino debido a la imposición de multas de tránsito en su contra lo llevó a enfrentarse verbalmente con el Jefe de la Policía de Tránsito de Mazatenango. Durante 10 minutos insultó al agente y lo acusó de soborno.,55349,2016-04-04T05:48:07-07:00,2016-04-04T05:48:07-07:00,People & Blogs,/@NuestroMundoGuatemala
