video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating
yLZS3JiEBg8,UgzRyWsi9Ed1wsXKgwd4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@franciscorodas9686,UCOY3XpD9qMCRSA8AA8c4CAw,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@franciscorodas9686,hace 2 años,1,0,False,
is3Mk5oC19g,UgzSjpcAY2zvJ6i-poh4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@Williams-Garcia67E,UCfRqgt2O-vjzUDMZY_tnxQw,Robando en una iglesia eso es un gran pecado,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Williams-Garcia67E,hace 23 horas, ,0,False,
n8iP75gIpmw,UgzSu6dFpC7PrEYl7AF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ErvinLeonardoCarreraLatín,UC9vMq1YF-e7C-VO0SHkbUTA,Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ErvinLeonardoCarreraLat%C3%ADn,hace 2 años, ,0,False,
6W4u8sGEnGM,UgzT_1dx4pvgJTFMsnZ4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@robertoescobar5507,UCp29O_C7cchZV8IxV7Crdag,"Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@robertoescobar5507,hace 5 días (editado), ,0,False,
n8iP75gIpmw,UgzTqBd3og9IPuVu3o94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josecarrera9623,UCrJn_rbo_ENAdeqneS-RmRw,se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@josecarrera9623,hace 2 años,1,0,False,
ndAZjHqzzT8,UgzU2eLo006-Cz6rYLZ4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@2jose82,UCjJf-AJKRFFWtiN-CSwkDmA,En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@2jose82,hace 1 año, ,0,False,
is3Mk5oC19g,UgzVRaRar_M-cPPi92x4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@alexmonzon4257,UCBtB5dIyx-C16UN8ClUD2UA,Parece hijo del policia que esta a su lado...,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@alexmonzon4257,hace 17 horas, ,0,False,
n8iP75gIpmw,UgzVSZ19e2Cc28bFi-94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@luisletona2842,UCDUffaruH6dyUnUGwsTKpgg,Pobrecito dipucaco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@luisletona2842,hace 2 años,2,0,False,
6W4u8sGEnGM,UgzVsPOuFAogocL8wKB4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@pattyfigueroa5609,UCgGqw4aqMdMVSGkKiMgrJRQ,Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@pattyfigueroa5609,hace 4 días, ,0,False,
j43HgwYFKfk,UgzWNBqTQMz8ba4pbUd4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@RauldejesusOlivagonzalez,UC32oozucwCF3q8d4m8fyOUg,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@RauldejesusOlivagonzalez,hace 6 meses, ,0,False,
n8iP75gIpmw,UgzWNJK42U_F1IKlwwh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@davidgaher9550,UCvApqeCbLod-wejtT4CcVuA,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@davidgaher9550,hace 2 años,15,0,False,
JkpVO1hx2f8,UgzWs20muY6Ghm9Z7094AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@noemiherrera3152,UCHGd14aYuZZShLD73dkk6mg,Fue emocionante! ❤🥹,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@noemiherrera3152,hace 1 año, ,0,False,
n8iP75gIpmw,UgzXDN6uNEworKy3uqZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JavierBecerra-h6x,UCiMythXHsw7eQEMykCdmMUA,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JavierBecerra-h6x,hace 2 años,2,0,False,
j43HgwYFKfk,UgzYz6n8mPI0dBWsP2h4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Tommii.10,UC-fiZBS5Gp1eCJd9ucgWnCg,Hay que sacar a como de lugar a estos 37 miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el CSU,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Tommii.10,hace 1 año,6,0,False,
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@lazarochavez8269,UC5PrBbmUlQolwqmiru7yZhw,Porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si Nosotros perdemos la guerra Con Irán 🇮🇷 ustedes países como Mexico Guatemala todos los países del mundo 🌎no podrán comprar gasolina porque el galón subira $10. por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país 🇺🇸🇺🇸💵🦅🇺🇸🇺🇸♥️,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@lazarochavez8269,hace 5 horas, ,1,False,
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaBRkGrUAJI,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@CelestinoQuej-j7k,UC094EFEmMSdwVa8NQjjYBXg,Pero ay que entender esta a 10 o un poco MAs de impuesto x galon en en Guatemala,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@CelestinoQuej-j7k,hace 2 horas, ,0,False,
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaCH5adXxCo,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@JoséLopez-g6k,UCGm3gRBEHGRJYmtCryZLtDw,Pues  dile a tu presidente que deje de andar haciendo guerra a lo baboseo .,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Jos%C3%A9Lopez-g6k,hace 13 horas, ,0,False,
lj983NWyAQY,UgzZc-W-gVj1t4SXc-54AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@kingr4706,UCwUAv3_LpWVtTIi7lkmTL7A,"Sería muy bueno que hicieran eso, y que también mejoren muchas cosas no solo en la capital. Ojalá antes lo hagan.
Vamos Guate, saldremos adelante con pasos pequeño pero firmes 🇬🇹❤️🇬🇹",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@kingr4706,hace 6 años,16,0,False,
n8iP75gIpmw,UgzaTUgOy4ekC0xQoFt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,Es su obligacion trabajar...no se aproveche,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelEdran,hace 2 años,1,0,False,
ndAZjHqzzT8,UgzaWev1Ju6338Y7Ehl4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@allanreneramirezgonzalez534,UC5wuDq3U3vRAhOQI3D7gNdw,"Excelente informacion, me suscribí al canal por una publicacion en FB",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@allanreneramirezgonzalez534,hace 2 años,2,1,False,
ndAZjHqzzT8,UgzaWev1Ju6338Y7Ehl4AaABAg.A3Wof66r37mA3WrEtkJyep,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hashojea7348,UCvcu1kR8xMYy_I1Ty-2mV2Q,Me pasó,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hashojea7348,hace 2 años, ,0,False,
n8iP75gIpmw,Ugzb66mq9Rv0T7aalfJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MrDuenderojo,UCXXh7yg5KUFIWylTiKVEFKQ,El poeta de el diablo el portillo... y no que muy honesto el pastorcito  pues......,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@MrDuenderojo,hace 2 años,1,0,False,
n8iP75gIpmw,UgzcJTEHjaN8bEV8Hfd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marioajset4283,UC3XTwHxygNCgjndsg-UiCQA,"Julio Héctor Estrada, que triste que inconsciencia.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marioajset4283,hace 2 años,1,0,False,
n8iP75gIpmw,UgzcVyiuFGJ0Yv0C4Zt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nestorlorenzana1168,UCsJJAvrVGupdmhOqgtDp8dg,Mentiras los diputados no ganan Q25mil......Ellos ganan Q45mil....no sea mentiroso,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@nestorlorenzana1168,hace 2 años,1,0,False,
n8iP75gIpmw,Ugzd2CVlJWOmHWBPSkN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MegaKristenstewart,UCQ_-LPP8JAbfkc-b1Q6NvWw,Diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@MegaKristenstewart,hace 2 años, ,0,False,
n8iP75gIpmw,UgzeCbhVJhOJATewi5J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JosueRamirez-ey3ih,UCtNfIBnc5S5DbbQj_yxgJTw,Mantenidos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JosueRamirez-ey3ih,hace 2 años,1,0,False,
6W4u8sGEnGM,UgzfLTatI6lJD6Z_u_94AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AlbertoMancilla-p9h,UC-Iul5tDYH_oiAMXQH-KaaQ,Wooooooooooooooooooooooooow calidad va llegará el tren asta izabal puerto Barrios el Atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde USA 🇺🇸 🎉,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@AlbertoMancilla-p9h,hace 6 días,1,0,False,
WIUZtitfLRw,UgzfXuFsM8L3Qt6qWJV4AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ZabalaXabier,UCyW68EGZey4ao_Vf2cR5Ztg,"Y los popos por las calles, humanos y de perros principalmente, nadie los limpia, un problema de seguridad vial y de salud pública. Hay que hacer algo más por los peatones.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ZabalaXabier,hace 1 año, ,0,False,
OkXlHx0hx-8,Ugzfc9D5wlSKYgY5Jrh4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@MariaNavarroYT,UCZjm6U576nX8WOiLhmMR3bw,Cuantas maldad😢😢😢,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MariaNavarroYT,hace 1 día,3,1,False,
OkXlHx0hx-8,Ugzfc9D5wlSKYgY5Jrh4AaABAg.Aa9bbFyRF_AAaB_C3DtL_L,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,Mexico deports people all the time! So. Why is this different??,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@eugeneramirez4405,hace 20 horas,1,0,False,
j43HgwYFKfk,Ugzhc5zg6rDOR3ltTAZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@javiercifuentesarchila6041,UC_LYoGs5C3mbZKZuKuqYCvw,Gracias por explicarlo!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@javiercifuentesarchila6041,hace 1 año,7,0,False,
6W4u8sGEnGM,UgzhjFXjeUslGQMZ7KB4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@BernerSoza-mg3vx,UCRfkkatKrNtAARnXMMYBGlA,Que se termine la corrupcion para construier obras como estas  correjir el pais mano dura,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@BernerSoza-mg3vx,hace 5 días, ,0,False,
n8iP75gIpmw,UgzhtSisQXcyX7bqkzB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@oswaldosolis8728,UCA93ym2TXs_Ibyxb4Vcn-6Q,"Tiene razón el diputado, le dan importancia a babosaditas",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@oswaldosolis8728,hace 2 años, ,0,False,
n8iP75gIpmw,Ugzi82q6lRyjtKUL5lV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Aura-vf6dm,UCAmtbUiIrUIhikru0ZoTFig,SON CÍNICOS,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Aura-vf6dm,hace 2 años,7,0,False,
n8iP75gIpmw,Ugzin8yr1Zz1k47GsSp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@domingopeneleu6457,UCr1emrogPKkKTs_WTtx71xg,Ay ricos shucos en la calle jajaja,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@domingopeneleu6457,hace 2 años, ,0,False,
lj983NWyAQY,UgzjFGboqNxQ7BcH0bZ4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@jimmygomez724,UCRznz9-N3Qc1w-qNdLSIY2Q,Hermosa cuidad de guatemala saludos desde el salvador,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@jimmygomez724,hace 6 años,14,0,False,
lj983NWyAQY,UgzjqVqTKYeOrM1kW0F4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@maynorcalel1442,UCY7Hq7F9Lnucf-Yr6JkHZNw,Primero Dios,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@maynorcalel1442,hace 7 años,79,0,False,
OkXlHx0hx-8,Ugzk5XnOVKoVj8FiOCB4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@mariaalexander427,UC-QOpE7GOxlXcHZ8b7HbQKA,Y??? Entraron ilegalmente a un pais AJENO!! No tenemos obligacion de dejarlos en las puertas de sus ranchos! Problema de otro gobierno!🇺🇸💪🗽⚖️✈️✈️✈️,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@mariaalexander427,hace 1 día, ,0,False,
n8iP75gIpmw,UgzlqevYeQWpdUl_KON4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josehidalgo4875,UCjSKM9j0Q7HLDr1hD6D-TUw,Solo lo que sale a luz se da cuenta el pueblo de lo que hasen estos malvados y lo que hasen a escondidas quien les dise algo estos bien bien comidos y el pueblo que en eso yo mismo se los e dicho que el que sale beneficiado en todo es el político ustedes creen que se preocupan x el pueblo yo siempre les e dicho que solo las sobras le dejan al pueblo x que esta clase de gente solo tiene que ver primero sus intereses y lo demás les vale madre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@josehidalgo4875,hace 2 años,2,0,False,
06mFNPU0aB8,Ugzm7wFhhdctNQt_ubl4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@JessicaHuaz-96,UCwCfs-2zbD5k0lG-UVg_JBw,Al fin hicieron algo bueno los polis👏👏👏👏👏,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@JessicaHuaz-96,hace 2 semanas, ,0,False,
n8iP75gIpmw,UgzmBKXDgncBFsDjRwd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@osmanmorales3012,UC72gBAtyb_VXQlYDcFrh6oQ,Siempre tienen excusa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@osmanmorales3012,hace 2 años,1,0,False,
PjmxCj-a9Hg,UgzmBVMoFVO53-_ZZ-54AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@NormaLópez-v7e,UC8xlJWNHz1V_W6q3fbuQH8g,Excelente señor ministro.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@NormaL%C3%B3pez-v7e,hace 1 año,1,0,False,
6W4u8sGEnGM,UgzpHaLJJjoD9FnKO6p4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,Viva nuestra Guatemala bendita y viva nuestro presidente Bernardo Arévalo,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,5,0,False,
PjmxCj-a9Hg,UgzpdnDQDBV6UZ96GZh4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@srms70,UCgQJgI9vu1FI2dnC9mrFthw,NO QUEREMOS EL TREN MAYA EN GUATEMALA,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@srms70,hace 1 año,2,0,False,
n8iP75gIpmw,UgzpzyaFY6F6IdFxzk14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@kanterra4584,UCLFdHr9BEbXHkoJopbEPLZw,Por lo general es así cuando los sujetos provienen de bajos estratos de la sociedad y son tirados con honda.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@kanterra4584,hace 2 años,11,0,False,
n8iP75gIpmw,UgzrrbkpudLqNqr7s6R4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Joseroland21,UCRETAiYdh2dL5ZxB0_N1zDA,"A todos no a unos si 😂
Mejor no hubiera se hubiera entrevistado. 😂

Un calcetín el
Señor. Abre la boca y meta la pata",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Joseroland21,hace 2 años, ,0,False,
lj983NWyAQY,Ugzs8eXa8mdQ8wlS4FZ4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@bryansicasales4280,UCi-vPdnpQreC7BkFs40mJGA,"Es un proyecto extraordinario , vamos adelante mi guate hermosa!",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@bryansicasales4280,hace 7 años,35,0,False,
PjmxCj-a9Hg,UgztKpwRx20oET8wGLJ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@virgiliogarcia3039,UCHTGCgY2l-DQJIvlA_cpa_Q,Con mucho Respeto  sen̈or presidente lo saludo y que Dios los vendiga lo unico que le pido que mencione y hagan algo por la seguridad del pais ya que siguen matando personas trabajadores y honrradas hagan algo con esos delincuentes .,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@virgiliogarcia3039,hace 1 año,1,0,False,
PjmxCj-a9Hg,UgzuugQO6qMSbkVsdGp4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@aureliomaldonado4793,UCtNyHmRZtvGF2hSvI2dUBWw,Pregúntenle si se acuerda de la marca del vino que se toma todos los días,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@aureliomaldonado4793,hace 1 año,1,0,False,
n8iP75gIpmw,UgzvKLXKEkVzjn_XRHp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@alvaroesquivel563,UCsjs5Hp_r86x1xbK6FAeqaA,Eso es exactamente lo que significa la verdadera politica: dividirse la riqueza del país entre unos cuantos. Sólo se puede guardar por todos estos delincuentes políticos un sentimiento de vivisima repugnancia.-,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@alvaroesquivel563,hace 2 años,2,0,False,
lj983NWyAQY,UgzwvEpQc3M_AWvNDad4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@WalksandSuch,UCRcSR3Lvn9DZAmJpVPANfZQ,muy padre. saludos desde mexico.,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@WalksandSuch,hace 7 años,68,0,False,
n8iP75gIpmw,Ugzx7TTfRu5S-pT0LuZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@eusebiovasquez4385,UCz3gu01bmjNv0DpRq-K3XYg,Pero que estará aportando éste delincuente,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@eusebiovasquez4385,hace 2 años,1,0,False,
PjmxCj-a9Hg,UgzxhrnRAMNePfy6u7J4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ronaldgarcia8522,UCGX_UbAQOXGZknv5iqklwTA,Este hombre esta loco,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ronaldgarcia8522,hace 1 año,1,0,False,
n8iP75gIpmw,UgzzpE27HS1dmWfyATJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@normaleticiaorozcojuarez2418,UC-hfX8J5JPJ-dfuakzegMLA,"Si son asesores los que participan en las mesas de trabajo, ellos también tienen buenos sueldos y pueden costear sus gastos personales, jamás con el sueldo de  los Diputados y menos con recursos del pueblo, hay que ser  verdaderamente CABAL. Con respecto a el trabajo que realizan , cualquier proyecto que sea  y en sus diferentes etapas, considero que lo hace porque le gusta  y se siente realizado, se le recuerda que no es gratis, reciben un sueldo y que los compromisos laborales no se resuelven en un restaurante,  para eso están oficinas, las reuniones  en estos lugares es más convivencia que trabajo.  Que Dios les ilumine.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@normaleticiaorozcojuarez2418,hace 2 años (editado),6,0,False,
